,顏色,單價,成本,系列,產品,訂單時間,性別,年紀,廣告代號all,尺寸,訂單編號,去識別化會員編碼
5418,white,821.0,370.0,系列7,產品7-12,2017-03-21T14:29:17,FEMALE,32.0,廣告_自然流量,L,282552,L_CBY_04328
5419,gray,821.0,419.0,系列7,產品7-12,2017-03-21T14:29:17,FEMALE,32.0,廣告_自然流量,L,282552,L_CBY_04328
5420,gray,821.0,419.0,系列5,產品5-12,2017-03-21T14:29:17,FEMALE,32.0,廣告_自然流量,L,282552,L_CBY_04328
5421,,821.0,526.0,系列8,產品8-36,2017-01-29T14:53:40,FEMALE,28.0,廣告_自然流量,無,267249,L_CBY_01521
5422,jeanblue,821.0,443.0,系列6,產品6-12,2017-08-12T16:31:25,MALE,34.0,廣告_KDP_P,XL,344403,L_CBY_03421
5423,black,1028.0,443.0,系列6,產品6-12,2017-08-12T16:31:25,MALE,34.0,廣告_KDP_P,XL,344403,L_CBY_03421
5424,whitetrigray,985.0,447.0,系列15,產品15-14,2017-08-12T16:31:25,MALE,34.0,廣告_KDP_P,XL,344403,L_CBY_03421
5425,,1464.0,518.0,系列11,產品11-36,2017-10-03T05:37:04,MALE,34.0,廣告_B2KM_D,無,369222,L_CBY_03421
5426,gray,1028.0,419.0,系列31,產品31-3,2017-06-18T13:53:21,FEMALE,30.0,廣告_自然流量,S,320991,L_CBY_03091
5427,irontrigray,821.0,436.0,系列12,產品12-12,2017-06-18T13:53:21,FEMALE,30.0,廣告_自然流量,XL,320991,L_CBY_03091
5428,white,821.0,370.0,系列362,產品362-3,2017-06-18T13:53:21,FEMALE,30.0,廣告_自然流量,S,320991,L_CBY_03091
5429,babypink,1028.0,419.0,系列222,產品222-3,2017-05-15T04:04:46,FEMALE,26.0,廣告_自然流量,XS,303624,L_CBY_02654
5430,tiffanygreen,1028.0,419.0,系列222,產品222-12,2017-05-15T04:04:46,FEMALE,26.0,廣告_自然流量,M,303624,L_CBY_02654
5431,hamred,1028.0,418.0,系列222,產品222-29,2017-05-15T04:04:46,FEMALE,26.0,廣告_自然流量,XS,303624,L_CBY_02654
5432,lemonyellow,821.0,426.0,系列4,產品4-3,2017-07-22T03:31:27,FEMALE,24.0,廣告_critei_critei,S,335277,L_CBY_03841
5433,,592.0,306.0,系列4,產品4-16,2017-07-22T03:31:27,FEMALE,24.0,廣告_critei_critei,無,335277,L_CBY_03841
5434,babypink,1035.0,475.0,系列4,產品4-30,2017-07-22T03:31:27,FEMALE,24.0,廣告_critei_critei,F,335277,L_CBY_03841
5435,irontrigray,821.0,443.0,系列12,產品12-12,2017-07-22T03:31:27,FEMALE,24.0,廣告_critei_critei,XL,335277,L_CBY_03841
5436,,971.0,373.0,系列2,產品2-108,2018-05-12T13:50:29,FEMALE,24.0,廣告_自然流量,S,434835,L_CBY_03841
5437,,821.0,329.0,系列2,產品2-105,2018-05-12T13:50:29,FEMALE,24.0,廣告_自然流量,M,434835,L_CBY_03841
5438,,469.0,199.0,系列72,產品72-2,2016-09-27T07:28:40,,,廣告_KDPOD_priduct,無,237036,L_CBY_04348
5439,white,568.0,367.0,系列72,產品72-18,2016-09-27T07:28:40,,,廣告_KDPOD_priduct,XS,237036,L_CBY_04348
5440,,952.0,646.0,系列72,產品72-39,2016-09-27T07:28:40,,,廣告_KDPOD_priduct,iPhone 6,237036,L_CBY_04348
5441,white,568.0,367.0,系列72,產品72-18,2016-09-27T08:35:33,,,廣告_KDPOD_priduct,M,237072,L_CBY_04348
5442,gray,1045.0,816.0,系列64,產品64-9,2016-02-06T08:23:29,FEMALE,30.0,廣告_自然流量,M,170709,L_CBY_02379
5443,black,1045.0,816.0,系列64,產品64-6,2016-02-06T08:23:29,FEMALE,30.0,廣告_自然流量,XS,170709,L_CBY_02379
5444,black,1045.0,816.0,系列64,產品64-9,2016-02-06T08:23:29,FEMALE,30.0,廣告_自然流量,L,170709,L_CBY_02379
5445,irontrigray,821.0,418.0,系列6,產品6-18,2017-07-29T07:20:51,FEMALE,30.0,廣告_KDP_D,M,338076,L_CBY_02379
5446,babypink,1105.0,424.0,系列6,產品6-29,2017-07-29T07:20:51,FEMALE,30.0,廣告_KDP_D,M,338076,L_CBY_02379
5447,white,821.0,393.0,系列38,產品38-12,2018-04-08T17:14:40,FEMALE,30.0,廣告_KDP_P,XL,424347,L_CBY_02379
5448,white,821.0,373.0,系列38,產品38-3,2018-04-08T17:14:40,FEMALE,30.0,廣告_KDP_P,L,424347,L_CBY_02379
5449,black,1045.0,816.0,系列36,產品36-9,2016-01-27T14:31:29,FEMALE,26.0,廣告_critei_critei,S,168360,L_CBY_00675
5450,black,1045.0,816.0,系列36,產品36-9,2016-01-27T14:31:29,FEMALE,26.0,廣告_critei_critei,S,168360,L_CBY_00675
5451,,164.0,41.0,系列30,產品30-35,2016-12-26T09:49:26,FEMALE,28.0,廣告_B2KMK_redecvelipe,無,258396,L_CBY_01999
5452,burgundy,1629.0,824.0,系列126,產品126-6,2018-12-27T03:47:26,FEMALE,26.0,廣告_自然流量,L,516672,L_CBY_02969
5453,navy,1629.0,824.0,系列126,產品126-6,2018-12-27T03:47:26,FEMALE,26.0,廣告_自然流量,L,516672,L_CBY_02969
5454,,164.0,82.0,系列30,產品30-35,2016-12-29T10:02:36,FEMALE,30.0,廣告_B2KMK_redecvelipe,無,260475,L_CBY_02096
5455,white,985.0,398.0,系列69,產品69-12,2018-08-31T13:17:59,,24.0,廣告_自然流量,2XL,470667,L_CBY_04039
5456,white,985.0,380.0,系列69,產品69-12,2018-08-31T13:17:59,,24.0,廣告_自然流量,S,470667,L_CBY_04039
5457,black,979.0,416.0,系列10,產品10-12,2016-03-31T04:47:01,FEMALE,30.0,廣告_ikip_pid,L,182301,L_CBY_01947
5458,black,966.0,416.0,系列10,產品10-18,2016-03-31T04:47:01,FEMALE,30.0,廣告_ikip_pid,M,182301,L_CBY_01947
5459,,1300.0,776.0,系列32,產品32-163,2019-04-25T05:30:51,FEMALE,30.0,廣告_B2KDG_P,L,554478,L_CBY_04133
5460,,477.0,202.0,系列91,產品91-36,2019-04-25T05:30:51,FEMALE,30.0,廣告_B2KDG_P,無,554478,L_CBY_04133
5461,creamywhite,887.0,676.0,系列250,產品250-7,2016-02-17T18:16:31,FEMALE,26.0,廣告_自然流量,L,172989,L_CBY_01115
5462,navyblue,924.0,697.0,系列37,產品37-7,2016-02-17T18:16:31,FEMALE,26.0,廣告_自然流量,L,172989,L_CBY_01115
5463,creamywhite,887.0,676.0,系列128,產品128-7,2016-02-17T18:16:31,FEMALE,26.0,廣告_自然流量,L,172989,L_CBY_01115
5464,navyblue,924.0,697.0,系列70,產品70-7,2016-02-17T18:16:31,FEMALE,26.0,廣告_自然流量,L,172989,L_CBY_01115
5465,white,821.0,370.0,系列98,產品98-3,2016-07-19T11:26:33,FEMALE,26.0,廣告_KDPOD_select,L,215394,L_CBY_01115
5466,tiffanygreen,821.0,419.0,系列56,產品56-3,2016-07-19T11:26:33,FEMALE,26.0,廣告_KDPOD_select,L,215394,L_CBY_01115
5467,black,656.0,419.0,系列9,產品9-3,2016-07-19T11:26:33,FEMALE,26.0,廣告_KDPOD_select,L,215394,L_CBY_01115
5468,navyblue,821.0,419.0,系列140,產品140-3,2016-07-19T11:26:33,FEMALE,26.0,廣告_KDPOD_select,L,215394,L_CBY_01115
5469,babyblue,821.0,419.0,系列222,產品222-3,2016-07-19T11:26:33,FEMALE,26.0,廣告_KDPOD_select,L,215394,L_CBY_01115
5470,gray,1045.0,816.0,系列5,產品5-6,2016-01-21T09:45:35,FEMALE,24.0,廣告_自然流量,S,165324,L_CBY_00586
5471,,1170.0,646.0,系列98,產品98-39,2016-01-21T09:45:35,FEMALE,24.0,廣告_自然流量,iPhone 6,165324,L_CBY_00586
5472,tiffanygreen,638.0,291.0,系列412,產品412-15,2016-08-29T12:16:02,FEMALE,42.0,廣告_自然流量,110,228891,L_CBY_00415
5473,creamywhiteburgundy,688.0,319.0,系列412,產品412-8,2016-09-23T02:18:51,FEMALE,42.0,廣告_自然流量,110,236097,L_CBY_00415
5474,navyblue,505.0,291.0,系列412,產品412-15,2016-09-23T02:18:51,FEMALE,42.0,廣告_自然流量,110,236097,L_CBY_00415
5475,white,780.0,373.0,系列2,產品2-3,2018-02-10T17:07:31,,24.0,廣告_KDP_P,XS,405417,L_CBY_04313
5476,creamywhite,1464.0,775.0,系列2,產品2-6,2018-02-10T17:07:31,,24.0,廣告_KDP_P,S,405417,L_CBY_04313
5477,navy,1530.0,839.0,系列2,產品2-9,2018-02-10T17:07:31,,24.0,廣告_KDP_P,M,405417,L_CBY_04313
5478,babypink,975.0,426.0,系列2,產品2-3,2018-02-10T17:07:31,,24.0,廣告_KDP_P,XS,405417,L_CBY_04313
5479,creamywhite,1135.0,610.0,系列76,產品76-7,2018-01-05T07:01:24,FEMALE,26.0,廣告_critei_critei,M,393783,L_CBY_01023
5480,white,656.0,373.0,系列4,產品4-3,2018-07-25T16:29:17,FEMALE,26.0,廣告_KDP_P,S,457119,L_CBY_01023
5481,irontrigray,821.0,459.0,系列4,產品4-18,2018-07-25T16:29:17,FEMALE,26.0,廣告_KDP_P,L,457119,L_CBY_01023
5482,white,780.0,367.0,系列7,產品7-3,2016-04-25T03:46:37,FEMALE,,廣告_自然流量,S,189288,L_CBY_02633
5483,gray,910.0,416.0,系列7,產品7-3,2016-04-25T03:46:37,FEMALE,,廣告_自然流量,XS,189288,L_CBY_02633
5484,,492.0,275.0,系列7,產品7-27,2017-02-03T10:03:02,FEMALE,,廣告_自然流量,無,269082,L_CBY_02633
5485,black,897.0,419.0,系列53,產品53-3,2017-02-03T10:03:02,FEMALE,,廣告_自然流量,XS,269082,L_CBY_02633
5486,gray,897.0,419.0,系列53,產品53-3,2017-02-03T10:03:02,FEMALE,,廣告_自然流量,XS,269082,L_CBY_02633
5487,irontrigray,897.0,419.0,系列53,產品53-3,2017-02-03T10:03:02,FEMALE,,廣告_自然流量,XS,269082,L_CBY_02633
5488,irontrigray,975.0,426.0,系列7,產品7-12,2018-01-21T06:58:23,FEMALE,,廣告_ikip_ctq,XS,396294,L_CBY_02633
5489,skyblue,975.0,424.0,系列7,產品7-3,2018-01-21T06:58:23,FEMALE,,廣告_ikip_ctq,XS,396294,L_CBY_02633
5490,irontrigray,975.0,426.0,系列53,產品53-12,2018-01-21T06:58:23,FEMALE,,廣告_ikip_ctq,XS,396294,L_CBY_02633
5491,tiffanygreen,975.0,426.0,系列53,產品53-12,2018-01-21T06:58:23,FEMALE,,廣告_ikip_ctq,XS,396294,L_CBY_02633
5492,white,656.0,423.0,系列4,產品4-22,2017-03-02T12:59:28,FEMALE,,廣告_自然流量,S,277086,L_CBY_02108
5493,,592.0,309.0,系列44,產品44-16,2017-03-02T12:59:28,FEMALE,,廣告_自然流量,無,277086,L_CBY_02108
5494,jeanblue,1028.0,454.0,系列431,產品431-12,2017-03-02T12:59:28,FEMALE,,廣告_自然流量,M,277086,L_CBY_02108
5495,,1379.0,474.0,系列2,產品2-91,2017-09-24T11:56:12,FEMALE,26.0,廣告_自然流量,M,363882,L_CBY_00420
5496,creamywhiteburgundy,1122.0,426.0,系列2,產品2-11,2017-11-16T12:25:18,FEMALE,26.0,廣告_critei_critei,S,380955,L_CBY_00420
5497,trigrayblack,1122.0,459.0,系列2,產品2-11,2017-11-16T12:25:18,FEMALE,26.0,廣告_critei_critei,S,380955,L_CBY_00420
5498,black,1105.0,426.0,系列221,產品221-3,2018-03-28T13:31:17,FEMALE,26.0,廣告_edmP_P,M,417225,L_CBY_00420
5499,,1150.0,790.0,系列2,產品2-35,2018-03-28T13:31:17,FEMALE,26.0,廣告_edmP_P,無,417225,L_CBY_00420
5500,,821.0,301.0,系列2,產品2-105,2018-06-24T12:25:33,FEMALE,26.0,廣告_自然流量,M,444222,L_CBY_00420
5501,,1480.0,1036.0,系列8,產品8-36,2018-08-03T10:55:22,FEMALE,26.0,廣告_自然流量,無,461268,L_CBY_00420
5502,black,985.0,424.0,系列2,產品2-29,2018-09-17T13:09:32,FEMALE,26.0,廣告_B2KMP_D,M,474747,L_CBY_00420
5503,gray,985.0,433.0,系列2,產品2-3,2018-09-17T13:09:32,FEMALE,26.0,廣告_B2KMP_D,M,474747,L_CBY_00420
5504,,477.0,334.0,系列2,產品2-35,2018-09-17T13:09:32,FEMALE,26.0,廣告_B2KMP_D,無,474747,L_CBY_00420
5505,,1448.0,933.0,系列8,產品8-35,2018-10-24T04:14:16,FEMALE,26.0,廣告_自然流量,無,488442,L_CBY_00420
5506,babyblue,855.0,419.0,系列1,產品1-3,2016-07-05T17:49:40,FEMALE,24.0,廣告_critei_critei,M,211956,L_CBY_01149
5507,white,821.0,370.0,系列1,產品1-3,2016-07-05T17:49:40,FEMALE,24.0,廣告_critei_critei,M,211956,L_CBY_01149
5508,tiffanygreen,855.0,419.0,系列1,產品1-3,2016-07-05T17:49:40,FEMALE,24.0,廣告_critei_critei,M,211956,L_CBY_01149
5509,gray,855.0,419.0,系列1,產品1-3,2016-07-05T17:49:40,FEMALE,24.0,廣告_critei_critei,M,211956,L_CBY_01149
5510,white,821.0,370.0,系列1,產品1-12,2016-07-05T17:49:40,FEMALE,24.0,廣告_critei_critei,M,211956,L_CBY_01149
5511,white,656.0,370.0,系列1,產品1-3,2016-07-20T14:19:30,FEMALE,24.0,廣告_KDPOD_select,M,215925,L_CBY_01149
5512,,971.0,373.0,系列2,產品2-108,2018-05-10T16:43:22,FEMALE,24.0,廣告_KDP_P,L,433713,L_CBY_01149
5513,,971.0,411.0,系列2,產品2-110,2018-05-10T16:43:22,FEMALE,24.0,廣告_KDP_P,L,433713,L_CBY_01149
5514,,1135.0,561.0,系列1,產品1-54,2018-06-28T12:49:32,FEMALE,24.0,廣告_自然流量,L,445527,L_CBY_01149
5515,,971.0,341.0,系列1,產品1-50,2018-06-28T12:49:32,FEMALE,24.0,廣告_自然流量,L,445527,L_CBY_01149
5516,,971.0,416.0,系列1,產品1-52,2018-06-28T12:49:32,FEMALE,24.0,廣告_自然流量,L,445527,L_CBY_01149
5517,,1135.0,380.0,系列1,產品1-35,2018-09-14T02:17:07,FEMALE,24.0,廣告_B2KMP_D,無,473799,L_CBY_01149
5518,,1135.0,380.0,系列1,產品1-35,2018-09-14T02:17:07,FEMALE,24.0,廣告_B2KMP_D,無,473799,L_CBY_01149
5519,,1629.0,762.0,系列1,產品1-65,2019-05-18T16:36:18,FEMALE,24.0,廣告_自然流量,XL,562011,L_CBY_01149
5520,,1629.0,689.0,系列1,產品1-35,2019-09-09T14:03:46,FEMALE,24.0,廣告_自然流量,無,593244,L_CBY_01149
5521,white,568.0,367.0,系列65,產品65-18,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,XS,234573,L_CBY_00984
5522,gray,893.0,419.0,系列17,產品17-12,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,S,234573,L_CBY_00984
5523,black,893.0,419.0,系列17,產品17-3,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,XS,234573,L_CBY_00984
5524,white,740.0,370.0,系列28,產品28-3,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,XS,234573,L_CBY_00984
5525,white,568.0,367.0,系列28,產品28-18,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,XS,234573,L_CBY_00984
5526,,1059.0,681.0,系列718,產品718-40,2016-09-17T08:05:50,,28.0,廣告_KDPOD_qrtist,iPhone 6,234573,L_CBY_00984
5527,babypink,971.0,472.0,系列7,產品7-30,2018-02-23T05:27:59,FEMALE,44.0,廣告_B2KP_D,L,409044,L_CBY_04233
5528,babypink,971.0,472.0,系列23,產品23-30,2018-02-23T05:27:59,FEMALE,44.0,廣告_B2KP_D,L,409044,L_CBY_04233
5529,olive,806.0,541.0,系列23,產品23-31,2018-02-23T05:27:59,FEMALE,44.0,廣告_B2KP_D,XL,409044,L_CBY_04233
5530,,492.0,237.0,系列75,產品75-26,2018-02-23T05:27:59,FEMALE,44.0,廣告_B2KP_D,無,409044,L_CBY_04233
5531,,985.0,592.0,系列23,產品23-5,2018-02-23T13:17:51,FEMALE,44.0,廣告_B2KP_D,無,409149,L_CBY_04233
5532,irontrigray,1135.0,428.0,系列20,產品20-18,2019-09-28T14:02:58,FEMALE,26.0,廣告_自然流量,S,601566,L_CBY_00591
5533,irontrigray,1135.0,428.0,系列20,產品20-18,2019-09-28T14:02:58,FEMALE,26.0,廣告_自然流量,S,601566,L_CBY_00591
5534,white,826.0,367.0,系列119,產品119-18,2016-03-01T03:51:08,,28.0,廣告_自然流量,XS,175947,L_CBY_03840
5535,white,826.0,367.0,系列83,產品83-18,2016-03-01T03:51:08,,28.0,廣告_自然流量,S,175947,L_CBY_03840
5536,,329.0,191.0,系列25,產品25-35,2017-10-22T16:15:21,FEMALE,24.0,廣告_KDM_M,無,375477,L_CBY_03248
5537,,1461.0,1234.0,系列8,產品8-35,2019-01-25T13:12:42,FEMALE,32.0,廣告_KDMK_C,無,526980,L_CBY_02406
5538,white,821.0,383.0,系列11,產品11-29,2018-11-12T02:06:47,FEMALE,28.0,廣告_自然流量,M,494808,L_CBY_04818
5539,white,821.0,383.0,系列11,產品11-12,2018-11-12T02:06:47,FEMALE,28.0,廣告_自然流量,M,494808,L_CBY_04818
5540,irontrigray,985.0,433.0,系列68,產品68-3,2019-04-30T04:43:25,FEMALE,32.0,廣告_自然流量,S,557091,L_CBY_02051
5541,navyblue,985.0,449.0,系列68,產品68-12,2019-04-30T04:43:25,FEMALE,32.0,廣告_自然流量,XL,557091,L_CBY_02051
5542,,689.0,299.0,系列105,產品105-16,2019-04-30T04:43:25,FEMALE,32.0,廣告_自然流量,無,557091,L_CBY_02051
5543,irontrigray,910.0,419.0,系列7,產品7-3,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,XL,182568,L_CBY_02542
5544,,910.0,467.0,系列7,產品7-1,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,無,182568,L_CBY_02542
5545,,1326.0,683.0,系列7,產品7-5,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,無,182568,L_CBY_02542
5546,irontrigray,910.0,419.0,系列7,產品7-12,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,XXL,182568,L_CBY_02542
5547,irontrigray,898.0,416.0,系列98,產品98-18,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,L,182568,L_CBY_02542
5548,lightgray,910.0,434.0,系列151,產品151-17,2016-04-01T06:39:44,FEMALE,28.0,廣告_自然流量,F,182568,L_CBY_02542
5549,navyblue,910.0,419.0,系列7,產品7-12,2016-04-30T07:26:54,FEMALE,28.0,廣告_自然流量,XXL,190662,L_CBY_02542
5550,navyblue,910.0,419.0,系列7,產品7-3,2016-04-30T07:26:54,FEMALE,28.0,廣告_自然流量,XXL,190662,L_CBY_02542
5551,black,910.0,419.0,系列50,產品50-3,2016-04-30T07:26:54,FEMALE,28.0,廣告_自然流量,XXL,190662,L_CBY_02542
5552,black,910.0,419.0,系列50,產品50-12,2016-04-30T07:26:54,FEMALE,28.0,廣告_自然流量,XXL,190662,L_CBY_02542
5553,navyblue,821.0,419.0,系列7,產品7-3,2016-06-08T17:59:38,FEMALE,28.0,廣告_自然流量,XL,203568,L_CBY_02542
5554,gray,821.0,419.0,系列250,產品250-3,2016-06-08T17:59:38,FEMALE,28.0,廣告_自然流量,XL,203568,L_CBY_02542
5555,black,821.0,419.0,系列50,產品50-3,2016-06-08T17:59:38,FEMALE,28.0,廣告_自然流量,XL,203568,L_CBY_02542
5556,black,821.0,419.0,系列50,產品50-3,2016-06-08T17:59:38,FEMALE,28.0,廣告_自然流量,XL,203568,L_CBY_02542
5557,,492.0,248.0,系列7,產品7-26,2016-12-10T18:16:34,FEMALE,28.0,廣告_自然流量,無,255027,L_CBY_02542
5558,,571.0,313.0,系列101,產品101-16,2016-12-10T18:16:34,FEMALE,28.0,廣告_自然流量,無,255027,L_CBY_02542
5559,,492.0,237.0,系列41,產品41-26,2017-06-04T19:50:23,FEMALE,28.0,廣告_自然流量,無,314316,L_CBY_02542
5560,,1212.0,597.0,系列41,產品41-5,2017-09-07T17:39:45,FEMALE,28.0,廣告_自然流量,無,355431,L_CBY_02542
5561,skyblue,971.0,472.0,系列21,產品21-30,2018-05-10T16:20:52,FEMALE,26.0,廣告_KDP_P,L,433692,L_CBY_01172
5562,,656.0,327.0,系列2,產品2-109,2018-05-10T16:20:52,FEMALE,26.0,廣告_KDP_P,L,433692,L_CBY_01172
5563,,1096.0,753.0,系列8,產品8-35,2018-10-30T13:49:20,FEMALE,26.0,廣告_GINEP_D,無,490692,L_CBY_01172
5564,,1278.0,824.0,系列32,產品32-159,2019-02-27T15:47:51,FEMALE,26.0,廣告_GINEMP_D,L,537510,L_CBY_01172
5565,,1135.0,757.0,系列32,產品32-155,2019-02-27T15:47:51,FEMALE,26.0,廣告_GINEMP_D,L,537510,L_CBY_01172
5566,,882.0,415.0,系列7,產品7-37,2016-03-20T12:08:23,FEMALE,,廣告_自然流量,35cm,180270,L_CBY_01241
5567,,742.0,337.0,系列98,產品98-4,2016-03-20T12:08:23,FEMALE,,廣告_自然流量,無,180270,L_CBY_01241
5568,babypink,898.0,416.0,系列10,產品10-18,2016-04-22T03:24:39,FEMALE,30.0,廣告_ikip_POD,S,188463,L_CBY_02023
5569,gray,898.0,416.0,系列10,產品10-18,2016-04-22T03:24:39,FEMALE,30.0,廣告_ikip_POD,S,188463,L_CBY_02023
5570,whitetrigray,910.0,441.0,系列282,產品282-11,2016-04-21T15:11:56,FEMALE,,廣告_自然流量,S,188307,L_CBY_01644
5571,irontrigray,910.0,416.0,系列187,產品187-3,2016-04-21T15:11:56,FEMALE,,廣告_自然流量,M,188307,L_CBY_01644
5572,white,760.0,370.0,系列234,產品234-3,2016-10-27T15:04:47,FEMALE,,廣告_critei_critei,S,245337,L_CBY_02504
5573,black,916.0,419.0,系列234,產品234-12,2016-10-27T15:04:47,FEMALE,,廣告_critei_critei,XL,245337,L_CBY_02504
5574,white,985.0,383.0,系列55,產品55-12,2019-04-28T14:28:32,FEMALE,,廣告_自然流量,S,556440,L_CBY_02504
5575,white,985.0,383.0,系列55,產品55-12,2019-04-28T14:28:32,FEMALE,,廣告_自然流量,S,556440,L_CBY_02504
5576,white,768.0,367.0,系列66,產品66-18,2016-05-04T07:23:38,FEMALE,32.0,廣告_qdwit_pid,XS,191427,L_CBY_02963
5577,babyblue,898.0,418.0,系列66,產品66-18,2016-05-04T07:23:38,FEMALE,32.0,廣告_qdwit_pid,XS,191427,L_CBY_02963
5578,,689.0,299.0,系列225,產品225-16,2019-07-19T04:56:33,FEMALE,,廣告_自然流量,無,579585,L_CBY_03233
5579,,689.0,299.0,系列225,產品225-16,2019-07-19T04:56:33,FEMALE,,廣告_自然流量,無,579585,L_CBY_03233
5580,white,1061.0,383.0,系列73,產品73-12,2019-07-16T04:55:24,,32.0,廣告_KBDG_P,L,578820,L_CBY_01742
5581,white,1061.0,401.0,系列73,產品73-12,2019-07-16T04:55:24,,32.0,廣告_KBDG_P,XL,578820,L_CBY_01742
5582,watermelonred,910.0,416.0,系列157,產品157-12,2016-04-21T16:15:34,FEMALE,,廣告_qdwit_pid,XL,188334,L_CBY_02327
5583,jeanblue,898.0,416.0,系列262,產品262-18,2016-04-21T16:15:34,FEMALE,,廣告_qdwit_pid,L,188334,L_CBY_02327
5584,irontrigray,819.0,418.0,系列37,產品37-18,2016-05-25T14:05:53,FEMALE,,廣告_qdwit_pid,L,198198,L_CBY_02327
5585,navyblue,819.0,418.0,系列226,產品226-18,2016-05-25T14:05:53,FEMALE,,廣告_qdwit_pid,L,198198,L_CBY_02327
5586,white,739.0,367.0,系列767,產品767-18,2016-05-25T14:05:53,FEMALE,,廣告_qdwit_pid,L,198198,L_CBY_02327
5587,tiffanygreen,916.0,419.0,系列16,產品16-12,2016-09-11T12:10:42,FEMALE,,廣告_B2KPOD_qrtist,XXL,232518,L_CBY_02327
5588,babypink,684.0,418.0,系列16,產品16-18,2016-09-11T12:10:42,FEMALE,,廣告_B2KPOD_qrtist,L,232518,L_CBY_02327
5589,black,1028.0,418.0,系列44,產品44-18,2017-05-10T17:32:35,FEMALE,,廣告_critei_critei,L,302193,L_CBY_02327
5590,gray,1028.0,418.0,系列74,產品74-18,2017-05-10T17:32:35,FEMALE,,廣告_critei_critei,L,302193,L_CBY_02327
5591,irontrigray,1028.0,418.0,系列84,產品84-18,2017-05-10T17:32:35,FEMALE,,廣告_critei_critei,L,302193,L_CBY_02327
5592,navy,1610.0,839.0,系列16,產品16-6,2018-02-01T17:31:19,FEMALE,,廣告_GINEP_D,L,402489,L_CBY_02327
5593,navy,1610.0,839.0,系列177,產品177-6,2018-02-01T17:31:19,FEMALE,,廣告_GINEP_D,M,402489,L_CBY_02327
5594,white,788.0,403.0,系列86,產品86-18,2018-07-02T17:03:15,FEMALE,,廣告_critei_critei,L,448467,L_CBY_02327
5595,white,788.0,403.0,系列86,產品86-18,2018-07-02T17:03:15,FEMALE,,廣告_critei_critei,L,448467,L_CBY_02327
5596,,1461.0,1234.0,系列8,產品8-35,2019-01-21T17:50:17,FEMALE,,廣告_GINEP_C,無,525669,L_CBY_02327
5597,white,821.0,383.0,系列157,產品157-29,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,L,559614,L_CBY_02327
5598,navyblue,985.0,424.0,系列157,產品157-29,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,L,559614,L_CBY_02327
5599,armygreen,985.0,424.0,系列63,產品63-29,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,L,559614,L_CBY_02327
5600,navyblue,985.0,424.0,系列94,產品94-29,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,L,559614,L_CBY_02327
5601,navyblue,985.0,433.0,系列112,產品112-3,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,M,559614,L_CBY_02327
5602,white,985.0,383.0,系列95,產品95-3,2019-05-10T17:16:38,FEMALE,,廣告_自然流量,M,559614,L_CBY_02327
5603,creamywhite,1012.0,785.0,系列5,產品5-6,2016-01-30T14:20:15,FEMALE,26.0,廣告_ikip_POD,S,169308,L_CBY_03425
5604,,1342.0,683.0,系列110,產品110-5,2016-01-30T14:20:15,FEMALE,26.0,廣告_ikip_POD,無,169308,L_CBY_03425
5605,navyblue,924.0,707.0,系列9,產品9-7,2016-02-19T09:18:42,FEMALE,28.0,廣告_ikip_POD,S,173415,L_CBY_02658
5606,,531.0,225.0,系列353,產品353-2,2016-02-19T09:18:42,FEMALE,28.0,廣告_ikip_POD,無,173415,L_CBY_02658
5607,white,821.0,424.0,系列4,產品4-30,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,F,320313,L_CBY_02016
5608,gray,1028.0,418.0,系列208,產品208-18,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,L,320313,L_CBY_02016
5609,white,821.0,367.0,系列88,產品88-29,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,M,320313,L_CBY_02016
5610,navyblue,821.0,428.0,系列6,產品6-12,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,L,320313,L_CBY_02016
5611,babypink,924.0,475.0,系列6,產品6-30,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,F,320313,L_CBY_02016
5612,skyblue,821.0,418.0,系列15,產品15-29,2017-06-17T04:01:08,FEMALE,,廣告_KDP_D,L,320313,L_CBY_02016
